CID,Bin,Smiles,MW,RotBonds,TPSA,HAcceptors,HDonors,cLogP,AromaticRings,TotalRings,Heterocycles,NumF,NumCl,ChiralCenters,QED
63,CID_10_100,CC([NH+])CC(N)C(=O)O,131.08150401209,3,87.12,2,2,-2.009599999999999,0,0,0,0,0,2,0.4636465439609207
62,CID_10_100,OC1C=C(Cl)C(Cl)C=C1Cl,197.94059782,0,20.23,1,1,2.2137000000000002,0,1,0,0,3,2,0.5932587191693156
87,CID_10_100,CC(CO)C(=O)O,104.047344116,2,57.53,2,2,-0.30060000000000026,0,0,0,0,0,1,0.5052949288520385
67,CID_10_100,O=C(O)C(=O)C(O)C(O)C(=O)CO,192.027002596,5,132.13,6,4,-3.076700000000001,0,0,0,0,0,2,0.3393995979319587
53,CID_10_100,CC(=O)C(C)C(=O)SCC[NH+]C(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,865.1514398140899,21,384.27,20,9,-2.350599999999993,2,3,3,0,0,8,0.036017718945530595
17,CID_10_100,O=C(O)C1=NC(C(=O)O)CC=C1,169.037507704,2,86.96,3,2,-0.07490000000000019,0,1,1,0,0,1,0.605031759296439
35,CID_10_100,O=C(O)CC1(Cl)C=CC(=O)O1,175.98763632,2,63.599999999999994,3,1,0.5092000000000001,0,1,1,0,1,1,0.49194677396331116
57,CID_10_100,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1ccccc1[O-],637.53539040791,23,23.06,1,0,14.354399999999968,1,1,0,0,0,0,0.10948998644243263
74,CID_10_100,CC(=O)CC(=O)SCC[NH+]C(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,851.1357897500899,21,384.27,20,9,-2.5965999999999934,2,3,3,0,0,7,0.035316369540161444
11,CID_10_100,ClCCCl,97.969005488,1,0.0,0,0,1.464,0,0,0,0,2,0,0.4363042365257152
92,CID_10_100,C=CC1(O)C[NH+]2CCC1CC2C(O)c1ccnc2ccc(OC)cc12,341.18596908009,4,67.02000000000001,4,3,0.8710000000000004,2,5,4,0,0,5,0.7222349565619279
78,CID_10_100,[NH+]C(CCl)C(=O)O,122.00033250009,2,61.10000000000001,1,1,-1.5081000000000002,0,0,0,0,1,1,0.45303289856067225
52,CID_10_100,CC(O)C(C)C(=O)SCC[NH+]C(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,867.1670898780899,21,387.42999999999995,20,10,-2.5587999999999926,2,3,3,0,0,9,0.04555743947202533
19,CID_10_100,O=C(O)c1cccc(O)c1O,154.026608672,1,77.76,3,3,0.7959999999999998,1,1,0,0,0,0,0.5224912248827285
76,CID_10_100,CC12CCC3C(CC=C4CC(O)CCC43C)C1CCC2=O,288.208930136,0,37.3,2,1,3.8792000000000026,0,4,0,0,0,6,0.6868426969908572
13,CID_10_100,Clc1ccc(Cl)c(Cl)c1,179.930033136,0,0.0,0,0,3.6468000000000007,1,1,0,0,3,0,0.5361021552744023
80,CID_10_100,O=C(O)C1=CC(=O)C(O)C(O)C1,172.037173356,1,94.83,4,3,-1.3080000000000005,0,1,0,0,0,2,0.456241406347228
73,CID_10_100,[NH+]c1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(OP(=O)(O)O)C1O,426.0210413280899,6,230.37999999999997,10,5,-2.883199999999999,2,3,3,0,0,4,0.29250049558286134
31,CID_10_100,CC(O)(CO)C(O)COP(=O)(O)O,216.03988938600003,5,127.45000000000002,5,5,-1.8001,0,0,0,0,0,2,0.3428379543168573
12,CID_10_100,[O-]c1cc(O)c(O)c(O)c1,141.01933221991,0,83.75,4,3,-0.12300000000000016,1,1,0,0,0,0,0.4394758682375241
83,CID_10_100,O=C(O)C(=O)C[PH](=O)O,151.98745989,3,91.67,3,2,-0.8929000000000002,0,0,0,0,0,1,0.40378479816876095
90,CID_10_100,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c([NH+])ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CCC(=O)O,910.1490940860903,24,418.93999999999994,20,10,-2.8566999999999902,2,3,3,0,0,8,0.037402551934994095
60,CID_10_100,CC(CO)(OP(=O)(O)O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n2ccc([NH+])nc2=O)C(O)C1O,600.0391326500901,13,317.89,15,8,-4.220699999999995,1,2,2,0,0,8,0.09942466662505228
94,CID_10_100,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c([NH+])ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(=O)CCC(=O)O,908.1334440220903,24,415.7799999999999,20,9,-2.6484999999999896,2,3,3,0,0,7,0.02950130977002526
54,CID_10_100,CCC(C)C(=O)SCC[NH+]C(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,851.1721752580899,21,367.20000000000005,19,9,-1.5295999999999943,2,3,3,0,0,8,0.05079400814059031
56,CID_10_100,CC=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cccc(OC)c1[O-],653.53030502791,24,32.29,2,0,13.972899999999973,1,1,0,0,0,0,0.1040012376795463
51,CID_10_100,O=C(O)CCC(=O)C(=O)O,146.021523292,4,91.67,3,2,-0.49509999999999993,0,0,0,0,0,0,0.5216253022295052
23,CID_10_100,[NH+]C(C(=O)O)=C(C=CC=O)C(=O)O,184.02404871209,4,115.47000000000001,3,2,-2.0217,0,0,0,0,0,0,0.29693654982793716
85,CID_10_100,C[N+](C)(C)CC(O)CC(=O)O,162.11246979209,4,57.53,2,2,-0.4718000000000007,0,0,0,0,0,1,0.5492827296427955
36,CID_10_100,CC(C)C(C(=O)O)C(O)C(=O)O,176.068473484,4,94.83,3,3,-0.21129999999999988,0,0,0,0,0,2,0.5504634990936739
66,CID_10_100,[O-]c1cc(Cl)ccc1Cl,160.95664365591,0,23.06,1,0,2.067,1,1,0,0,2,0,0.572013700726292
47,CID_10_100,CCC(C)C(=O)C(=O)O,130.06299418,3,54.370000000000005,2,1,0.6861999999999999,0,0,0,0,0,1,0.5715257406895956
26,CID_10_100,CC(=O)C(=O)C1=NC2C(=O)NC([NH3+])=NC2N(O)C1O,270.08329490409,2,159.29999999999998,8,4,-3.9688999999999983,0,2,2,0,0,3,0.3743262952595084
72,CID_10_100,O=C(O)c1ccc(O)c(O)c1,154.026608672,1,77.76,3,3,0.7959999999999998,1,1,0,0,0,0,0.5224912248827285
41,CID_10_100,CSCCC(=O)C(O)=COP(=O)(O)O,242.00139570200002,6,104.06,5,3,0.8172999999999997,0,0,0,0,0,0,0.3594843674331241
58,CID_10_100,CCC(=O)C(=O)O,102.031694052,2,54.370000000000005,2,1,0.05009999999999998,0,0,0,0,0,0,0.5009964994211065
55,CID_10_100,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCc1cccc([O-])c1O,653.53030502791,23,43.29,2,1,14.059999999999969,1,1,0,0,0,0,0.11944132303929184
59,CID_10_100,O=C(O)C(CO)OP(=O)(O)O,185.99293919400003,4,124.29000000000002,4,4,-1.4587999999999999,0,0,0,0,0,1,0.3951909477374444
97,CID_10_100,O=C1C(O)C(CO)OC(OC2C(CO)OC(O)C(O)C2O)C1O,340.10056145999994,4,186.37,11,7,-5.188999999999994,0,2,2,0,0,9,0.25915134221747543
30,CID_10_100,[NH+]C(=CC=CC=O)C(=O)O,140.03421947209,3,78.17,2,1,-1.4765000000000001,0,0,0,0,0,0,0.29487615149480395
70,CID_10_100,CC(C)CC(=O)C(=O)O,130.06299418,3,54.370000000000005,2,1,0.6861999999999999,0,0,0,0,0,0,0.5715257406895956
93,CID_10_100,O=C(O)CCC(=O)CC(=O)O,160.037173356,5,91.67,3,2,-0.10500000000000004,0,0,0,0,0,0,0.5474392680143558
86,CID_10_100,[NH+]c1c(O)cccc1C(=O)O,152.03421947209,1,81.33,2,2,-0.4646000000000002,1,1,0,0,0,0,0.533798857308542
69,CID_10_100,CC(=O)C=CC=C(O)C(=O)O,156.042258736,3,74.6,3,2,0.6580999999999999,0,0,0,0,0,0,0.3572717028314369
88,CID_10_100,CC(CO)C(=O)SCC[NH+]C(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,853.1514398140899,21,387.42999999999995,20,10,-2.9472999999999914,2,3,3,0,0,8,0.04431977391426877
21,CID_10_100,CCC(O)(C(C)=O)C(=O)O,146.0579088,3,74.6,3,2,-0.19890000000000013,0,0,0,0,0,1,0.5405687281901026
79,CID_10_100,N#Cc1cccnc1,104.037448128,0,36.68,2,0,0.9532799999999999,1,1,1,0,0,0,0.4910355135676337
15,CID_10_100,CC12CCC3C(CCC4CC(=O)CCC43C)C1CCC2O,290.2245802,0,37.3,2,1,3.9591000000000034,0,4,0,0,0,7,0.7329727353787588
44,CID_10_100,O=C([O-])C(O)C(=O)[O-],117.99132032382,2,100.49000000000001,5,1,-4.1529,0,0,0,0,0,0,0.3707035787297085
22,CID_10_100,CC(=O)C(C)(O)C(=O)O,132.042258736,2,74.6,3,2,-0.589,0,0,0,0,0,1,0.4923143190593354
65,CID_10_100,[O-]c1cc(Cl)c(O)cc1Cl,176.95155827591,0,43.29,2,1,1.7726,1,1,0,0,2,0,0.6572041946665755
91,CID_10_100,O=C(O)CCc1cccc(O)c1,166.06299418,3,57.53,2,2,1.4094,1,1,0,0,0,0,0.7132847077406798
89,CID_10_100,[NH+]c1c(O)cccc1C(=O)CC(N)C(=O)O,223.07133325209,4,124.42,4,3,-1.178099999999999,1,1,0,0,0,1,0.43748783245122624
34,CID_10_100,OCCCl,80.00289246,1,20.23,1,1,0.21749999999999997,0,0,0,0,1,0,0.44689761011841245
95,CID_10_100,O=C(O)C(O)C(=O)C(O)C(O)CO,194.04265266,5,135.29,6,5,-3.2849,0,0,0,0,0,3,0.2893131502587798
82,CID_10_100,C=C(OC1CC(C(=O)O)=CC(OP(=O)(O)O)C1O)C(=O)O,324.024633246,6,170.82,6,5,-0.7766000000000002,0,1,0,0,0,3,0.23703819062097542
81,CID_10_100,O=C(O)C(=O)CC(O)C(O)C(O)COP(=O)(O)O,288.024633246,8,181.82,7,6,-2.7778,0,0,0,0,0,3,0.20166320586894645
24,CID_10_100,[NH3+]C1=NC2C(C(=O)N1)N(O)C(O)(C(O)C(O)CO)C(O)N2O,324.11498895609,3,217.18999999999997,11,9,-6.474099999999995,0,2,2,0,0,6,0.23882717278284155
45,CID_10_100,O=C(O)C(O)C(=O)O,120.005873228,2,94.83,3,3,-1.4835,0,0,0,0,0,0,0.3859593117667293
71,CID_10_100,O=C(O)CCCC(=O)C(=O)O,160.037173356,5,91.67,3,2,-0.10500000000000004,0,0,0,0,0,0,0.5474392680143558
28,CID_10_100,[NH+]C(=CC=CC(=O)O)C(=O)O,156.02913409209,3,98.40000000000002,2,2,-1.5907999999999998,0,0,0,0,0,0,0.3797769894493071
14,CID_10_100,CCCCCC(=O)C=CC1C(O)CC(=O)C1CCCCCCC(=O)O,352.2249741239999,13,91.67,4,2,3.6833000000000027,0,1,0,0,0,3,0.3895493042760864
33,CID_10_100,O=CCCl,77.987242396,1,17.07,1,0,0.42410000000000003,0,0,0,0,1,0,0.3282712388307935
40,CID_10_100,OCC1OC(O)CC(O)C1O,164.068473484,1,90.15,5,4,-2.1922,0,1,1,0,0,4,0.35317279335983426
84,CID_10_100,CC(O)(CC(=O)O)CC(=O)SCC[NH+]C(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,911.15691911809,23,424.72999999999996,21,11,-2.9598999999999904,2,3,3,0,0,8,0.0391818811165834
99,CID_10_100,CC(C)=CC(=O)SCC[NH+]C(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,849.1565251940899,20,367.20000000000005,19,9,-1.6094999999999946,2,3,3,0,0,7,0.04109643572638576
46,CID_10_100,O=C(O)C(=O)CC(O)C(O)COP(=O)(O)O,258.014068562,7,161.58999999999997,6,5,-2.1387000000000005,0,0,0,0,0,2,0.2531271034166554
38,CID_10_100,CC(C)(CO)C(=O)C(=O)O,146.0579088,3,74.6,3,2,-0.3414000000000002,0,0,0,0,0,0,0.5339002613094836
75,CID_10_100,[NH3+]CCC=O,74.06004029609,2,44.71,1,1,-1.1827000000000003,0,0,0,0,0,0,0.4114664809746865
42,CID_10_100,O=C(O)CCC(=O)C=CC=C(O)C(=O)O,214.04773804,6,111.89999999999999,4,3,0.5030000000000002,0,0,0,0,0,0,0.33698177997927425
64,CID_10_100,OC1C=C(Cl)C(O)C=C1Cl,179.974484792,0,40.46,2,2,0.9671999999999998,0,1,0,0,2,2,0.5839383097195734
96,CID_10_100,CC(=O)CC(=O)O,102.031694052,2,54.370000000000005,2,1,0.05009999999999998,0,0,0,0,0,0,0.5009964994211065
50,CID_10_100,O=C(O)C(=O)C(O)C(O)C(O)CO,194.04265266,5,135.29,6,5,-3.284900000000001,0,0,0,0,0,3,0.2893131502587797
49,CID_10_100,CC(C)C(=O)C(=O)O,116.047344116,2,54.370000000000005,2,1,0.2961,0,0,0,0,0,0,0.5275644100021831
77,CID_10_100,CC(C)C(O)(CC(=O)O)C(=O)O,176.068473484,4,94.83,3,3,-0.06720000000000004,0,0,0,0,0,1,0.5570587025203896
29,CID_10_100,[NH+]C(C=O)C(=O)O,102.01856940809,2,78.17,2,1,-2.548,0,0,0,0,0,1,0.30776049593527377
68,CID_10_100,CC1(CO)OP(=O)(O)OP(=O)(O)OCC1O,277.995655224,1,142.75,7,4,-0.6375000000000002,0,1,1,0,0,4,0.46029742148782304
18,CID_10_100,O=C(O)C(=O)C(=O)C(O)C(O)CO,192.027002596,5,132.13,6,4,-3.0767,0,0,0,0,0,2,0.26799919211178025
39,CID_10_100,CC1(C)COC(=O)C1=O,128.047344116,0,43.370000000000005,3,0,0.13850000000000007,0,1,1,0,0,0,0.3439805085224602
48,CID_10_100,NC(=O)CCC(=O)C(=O)O,145.037507704,4,97.46000000000001,3,2,-1.0944000000000003,0,0,0,0,0,0,0.49064662859294633
61,CID_10_100,O=C(O)C(COP(=O)(O)O)OP(=O)(O)O,265.959269716,6,170.82,5,5,-1.3418000000000003,0,0,0,0,0,1,0.3619447775877207
37,CID_10_100,O=C(O)C(=O)CC(O)C(O)CO,178.04773803999998,5,115.06,5,4,-2.2557000000000005,0,0,0,0,0,2,0.353193589063103
43,CID_10_100,O=C(O)CCC(O)C(=O)O,148.037173356,4,94.83,3,3,-0.7032999999999998,0,0,0,0,0,1,0.4894635329355338
20,CID_10_100,O=C(O)CCc1cccc(O)c1O,182.0579088,3,77.76,3,3,1.1149999999999998,1,1,0,0,0,0,0.6118016661800425
98,CID_10_100,O=C(O)C(=O)CS,119.98811498799999,2,54.37,3,2,-0.43010000000000004,0,0,0,0,0,0,0.38378700228030116
32,CID_10_100,O=C(O)C=CC=C(C(=O)O)C(=O)O,186.01643791200001,4,111.89999999999999,3,3,-0.27719999999999995,0,0,0,0,0,0,0.2407686496779883
16,CID_10_100,O=C1CCCCCNC(=O)CCCCCN1,226.168127944,0,58.2,2,2,1.3531999999999997,0,1,1,0,0,0,0.6548415727778807
584,CID_100_1000,O=C(O)C1(O)C=Cc2ccccc2O1,192.04225873599998,1,66.76,3,2,0.8654000000000002,1,2,1,0,0,1,0.692246555505669
767,CID_100_1000,O=C(O)O,62.000393923999994,0,57.53,1,2,0.2224,0,0,0,0,0,0,0.42172630841069036
101,CID_100_1000,O=Cc1cccc([O-])c1,121.02950297991,1,40.129999999999995,2,0,0.5726999999999999,1,1,0,0,0,0,0.509469125494849
662,CID_100_1000,O=C1c2c([O-])cc(O)cc2OC(c2ccc(O)cc2)C1O,287.05611165191,1,110.05000000000001,6,3,0.8486999999999998,2,3,1,0,0,2,0.7168599715924556
564,CID_100_1000,[NH+]CCCCCC(=O)O,130.08625504409,5,61.10000000000001,1,1,-0.5550999999999999,0,0,0,0,0,0,0.5071850981493243
991,CID_100_1000,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,291.033030178,7,70.83,6,0,3.2711000000000023,1,1,0,0,0,0,0.4359809048867015
150,CID_100_1000,[NH+]C1OC(COP(=O)(O)O)C(O)C1O,228.02676474209,3,140.25,5,4,-3.6440999999999986,0,1,1,0,0,4,0.3649016682956213
619,CID_100_1000,O=C(CO)C(O)C(O)CO,150.05282342,4,97.99000000000001,5,4,-2.7381000000000006,0,0,0,0,0,2,0.3483597996116834
341,CID_100_1000,O=C(O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1,322.0324819,3,164.75,8,6,1.1319999999999995,2,2,0,0,0,0,0.2757811567339853
710,CID_100_1000,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C,456.1046148819999,7,208.08999999999997,10,6,-1.6065599999999995,1,3,2,0,0,3,0.17602034933594107
605,CID_100_1000,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c([NH+])ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCSC(=O)CC(O)C[N+](C)(C)C,910.2087404581803,23,381.63999999999993,19,9,-3.0152999999999883,2,3,3,0,0,8,0.030438488188428075
870,CID_100_1000,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,666.2218583639999,10,347.83000000000004,21,14,-9.748800000000012,0,4,4,0,0,20,0.10283591261290709
524,CID_100_1000,O=C(O)C(=O)C(O)C(=O)O,148.000787848,3,111.89999999999999,4,3,-1.9143999999999997,0,0,0,0,0,1,0.31759412917215757
941,CID_100_1000,O=C(O)c1ccc[n+](C2OC(COP(=O)(O)O)C(O)C2O)c1,336.04789411009,5,157.63,6,5,-1.5992000000000006,1,2,2,0,0,4,0.3152967055882682
186,CID_100_1000,CC(=O)OP(=O)(O)O,139.98745989,1,83.83000000000001,3,2,-0.3578,0,0,0,0,0,0,0.4856818953058855
265,CID_100_1000,CCCC(=O)SCC[NH+]C(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O,837.1565251940899,21,367.20000000000005,19,9,-1.7755999999999943,2,3,3,0,0,7,0.04957049186796814
860,CID_100_1000,CCC=CCC=CCC=CCCCCCCCC(=O)O,278.2245802,13,37.3,1,1,5.660500000000005,0,0,0,0,0,0,0.3484104486085374
177,CID_100_1000,CC=O,44.026214748,0,17.07,1,0,0.2052,0,0,0,0,0,0,0.35500761339323206
998,CID_100_1000,O=CCc1ccccc1,120.057514876,2,17.07,1,0,1.428,1,1,0,0,0,0,0.5393954805413781
392,CID_100_1000,[NH+]CCCC(N)CC(=O)O,145.09715407609,5,87.12,2,2,-1.6178999999999981,0,0,0,0,0,1,0.48720317335032615
330,CID_100_1000,CC(C)CCCC(C)C1CCC2C3=C(CCC21C)C1(C)CCC(O)CC1CC3,386.35486609199995,5,20.23,1,1,7.53280000000001,0,4,0,0,0,7,0.4839662762668255
164,CID_100_1000,[N-]=[N+]=CC(=O)CCC([NH3+])C(=O)O,172.07166760009,5,118.41000000000001,2,2,-1.6685999999999988,0,0,0,0,0,1,0.2929064662689706
992,CID_100_1000,[O-]c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,262.83972659991,0,23.06,1,0,4.0272,1,1,0,0,5,0,0.5128468562925438
681,CID_100_1000,[NH3+]CCc1ccc([O-])c(O)c1,153.078978592,2,70.93,2,2,-0.7498000000000005,1,1,0,0,0,0,0.5865137813656133
129,CID_100_1000,CC(C)CCC=O,100.088815004,3,17.07,1,0,1.6215,0,0,0,0,0,0,0.4923993182856671
440,CID_100_1000,CC(C)CCCC(C)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,384.339216028,5,17.07,1,0,7.596900000000009,0,4,0,0,0,7,0.4767459999771166
763,CID_100_1000,[NH+]C(N)=NCC(=O)O,116.04545285209,2,99.48,2,2,-2.8007999999999997,0,0,0,0,0,0,0.30078059067745794
241,CID_100_1000,c1ccccc1,78.046950192,0,0.0,0,0,1.6866,1,1,0,0,0,0,0.4426283718993647
389,CID_100_1000,[NH+]CCCC(N)C(=O)O,131.08150401209002,4,87.12,2,2,-2.0079999999999982,0,0,0,0,0,1,0.4619199992091581
479,CID_100_1000,CC(C)(CO)C(O)C(=O)NCCC(=O)NCC[S-],277.12275173191,8,98.66,5,4,-1.4647999999999985,0,0,0,0,0,1,0.4062952717238076
783,CID_100_1000,[H][H],2.015650064,0,0.0,0,0,0.246,0,0,0,0,0,0,0.34622443351967325
974,CID_100_1000,NC(=O)C(=O)O,89.011292956,0,80.39,2,2,-1.4437000000000002,0,0,0,0,0,0,0.35633345156533014
652,CID_100_1000,CC([NH+])C(N)CCCCCC(=O)O,187.14410426809,7,87.12,2,2,-0.4491999999999999,0,0,0,0,0,2,0.529131683267354
431,CID_100_1000,C[N+]1=CCCC1c1cccnc1,161.10732483609,1,15.9,1,0,1.6296,1,2,2,0,0,1,0.5715966135489933
420,CID_100_1000,CC(C)CCCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C,386.354866092,5,20.23,1,1,7.388700000000009,0,4,0,0,0,8,0.4883117604002477
656,CID_100_1000,CCCCCCCCCC(CCCCCCCCCCCC(=O)O)OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O,680.4346921079998,26,215.82999999999998,12,8,2.5121000000000007,0,2,2,0,0,11,0.06174140268266131
424,CID_100_1000,[NH+]C(CC(=O)O)C(=O)O,132.02913409209,3,98.40000000000002,2,2,-2.2721999999999998,0,0,0,0,0,1,0.4518573992752523
968,CID_100_1000,O=C(O)c1cc(=O)[nH]c(=O)n1C1OC(COP(=O)(O)O)C(O)C1O,368.0256958659999,5,208.60999999999996,9,6,-3.0366999999999984,1,2,2,0,0,4,0.28774883760817865
297,CID_100_1000,C,16.031300127999998,0,0.0,0,0,0.6361,0,0,0,0,0,0,0.35978493788397
541,CID_100_1000,O=Cc1ccc([N+](=O)[O-])cc1,151.02694302,2,60.209999999999994,3,0,1.4073,1,1,0,0,0,0,0.36439360856037717
522,CID_100_1000,CC(=O)C12[NH+]C(=CC3=NC(=C(CCC(=O)O)C3(C)CC(=O)O)Cc3[nH]c(c(CCC(=O)O)c3CC(=O)O)CC3=NC1=C(CC(=O)O)C3(C)CCC(=O)O)C(CCC(=O)O)C2(C)CC(=O)O,908.3321976240901,21,371.58000000000004,12,10,2.4031000000000065,1,5,5,0,0,5,0.08462269553006843
657,CID_100_1000,CCCCCCCCCC(CCCCCCCCCCCC(=O)O)OC1OC(CO)C(O)C(O)C1OC1OC(COC(C)=O)C(O)C(O)C1O,722.4452567919999,27,221.89999999999998,13,7,3.0829000000000026,0,2,2,0,0,11,0.04786095458065297
547,CID_100_1000,O=C(O)Cc1ccc(O)c(O)c1,168.042258736,2,77.76,3,3,0.7248999999999999,1,1,0,0,0,0,0.5685122883186071
777,CID_100_1000,Cc1ncc(CO)c([NH3+])n1,140.08183836009,1,73.65,3,2,-0.8492800000000003,1,1,1,0,0,0,0.5333233432290773
160,CID_100_1000,CCCCCC(O)C=CC1C(O)CC(O)C1CC=CCCCC(=O)O,354.2406241879999,12,97.99,4,4,3.0429000000000013,0,1,0,0,0,5,0.3189173783556326
834,CID_100_1000,[NH+]C(CCSCC(N)C(=O)O)C(=O)O,221.05905431609,7,124.42,4,3,-2.211699999999998,0,0,0,0,0,2,0.41848170421057934
142,CID_100_1000,CC1OC(n2cnc3c([NH3+])ncnc32)C(O)C1O,252.10911572809,1,120.93,7,3,-1.661199999999999,2,3,3,0,0,4,0.5582053097447228
110,CID_100_1000,O=C(O)C(=O)CS(=O)O,151.97794422799998,3,91.67,3,2,-1.1381999999999999,0,0,0,0,0,1,0.3937263380660216
626,CID_100_1000,O=C(O)CC(O)C(O)C(O)CO,180.063388104,5,118.22000000000001,5,5,-2.4639,0,0,0,0,0,3,0.3199087253077007
915,CID_100_1000,O=C(O)CCC(=O)NC(CCCC(=O)C(=O)O)C(=O)O,289.07976644,10,158.07,5,4,-0.7553999999999994,0,0,0,0,0,1,0.38201010326470397
826,CID_100_1000,CC([NH+])C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)O)C(=O)O,389.16669018008986,13,219.91999999999996,6,6,-3.3103999999999942,0,0,0,0,0,4,0.18521401583979402
948,CID_100_1000,[N-]=[N+]=O,44.00106262,0,53.470000000000006,1,0,-0.1584,0,0,0,0,0,0,0.2751373998969755
286,CID_100_1000,[NH+]OCC(=O)O,90.01856940809,2,70.33,2,1,-2.1838999999999995,0,0,0,0,0,0,0.39157747678996796
573,CID_100_1000,CC(C=CC=C(C)C=CC1=C(C)CCCC1(C)C)=CC=CC=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,536.438201792,10,0.0,0,0,12.605799999999977,0,2,0,0,0,0,0.24351270202197936
620,CID_100_1000,[NH+]c1ncnc2c1ncn2C1CC(O)C(COP(=O)(O)OP(=O)(O)O)O1,410.02612670808986,6,210.14999999999995,10,4,-1.8540000000000003,2,3,3,0,0,4,0.3865380954756333
434,CID_100_1000,C[NH2+]CCCC(=O)c1cccnc1,179.11788952009,5,46.57,2,1,0.23769999999999913,1,1,1,0,0,0,0.5195625253686709
700,CID_100_1000,[NH3+]CCO,62.060040296089994,1,47.870000000000005,1,2,-1.7793999999999999,0,0,0,0,0,0,0.3704637091260453
696,CID_100_1000,O=C(O)C(O)C(O)COP(=O)(O)O,216.003503878,5,144.52,5,5,-2.0979,0,0,0,0,0,2,0.32847727609764443
528,CID_100_1000,CC(=O)OCCC([NH+])C(=O)O,160.06043422009,4,87.4,3,1,-1.7936999999999985,0,0,0,0,0,1,0.49163269428459616
343,CID_100_1000,O=P1(O)OC2C(O)C(O)C(O)C(O)C2O1,242.01915394200003,0,136.68,7,5,-2.6720000000000006,0,2,1,0,0,6,0.2898945553861696
112,CID_100_1000,O=C([O-])C(=O)C(O)COP(=O)(O)O,212.98057736191,5,144.19,6,3,-3.2244,0,0,0,0,0,1,0.3190680570492972
739,CID_100_1000,[NH3+]C1C(O)OC(CO)C(O)C1O,180.08664896809,1,117.79000000000002,5,5,-3.9717999999999996,0,1,1,0,0,5,0.2819289452820985
705,CID_100_1000,Cc1cc2c(cc1C)[NH+](CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC1OC(n3cnc4c(N)ncnc43)C(O)C1O)c1[nH]c(=O)[nH]c(=O)c1N2,788.1800611320898,13,364.48,19,12,-3.040259999999995,4,6,5,0,0,10,0.059902652016867564
978,CID_100_1000,[NH+]c1ccc(C(=O)O)cc1,136.03930485209,1,61.10000000000001,1,1,-0.1702000000000004,1,1,0,0,0,0,0.5821969966665639
